8381,2016-04-16 18:55,86,349,4,2016-04-16 19:06,2016-04-16 19:26,850
8416,2016-04-16 19:22,91,565,2,2016-04-16 19:45,2016-04-16 20:09,773
4264,2016-04-16 19:24,15,46,2,2016-04-16 19:40,2016-04-16 20:03,999
9035,2016-04-16 20:45,77,668,4,2016-04-16 20:57,2016-04-16 21:05,901
9619,2016-04-16 21:26,7,172,2,2016-04-16 21:49,2016-04-16 22:04,766
7868,2016-04-16 21:55,74,76,3,2016-04-16 22:19,2016-04-16 22:36,651
6188,2016-04-16 21:58,21,892,4,2016-04-16 22:10,2016-04-16 22:37,588
5004,2016-04-16 22:42,49,742,1,2016-04-16 23:07,2016-04-16 23:34,763
7281,2016-04-16 22:42,91,569,1,2016-04-16 23:02,2016-04-16 23:13,253
3497,2016-04-16 23:07,94,933,4,2016-04-16 23:18,2016-04-16 23:47,755
3058,2016-04-16 23:19,16,920,2,2016-04-16 23:27,2016-04-16 23:54,189
5858,2016-04-16 23:21,7,593,2,2016-04-16 23:51,2016-04-17 00:00,442
2264,2016-04-17 01:10,51,88,4,2016-04-17 01:31,2016-04-17 01:39,365
1270,2016-04-17 01:13,92,476,3,2016-04-17 01:30,2016-04-17 01:52,483
7736,2016-04-17 01:54,90,503,3,2016-04-17 02:03,2016-04-17 02:26,137
5517,2016-04-17 02:01,26,221,2,2016-04-17 02:29,2016-04-17 02:34,569
5621,2016-04-17 02:03,44,575,3,2016-04-17 02:29,2016-04-17 02:42,255
6964,2016-04-17 03:42,32,825,3,2016-04-17 03:58,2016-04-17 04:14,258
782,2016-04-17 03:45,12,775,2,2016-04-17 03:55,2016-04-17 04:01,690
4995,2016-04-17 04:39,40,684,3,2016-04-17 04:53,2016-04-17 05:07,693
474,2016-04-17 05:18,6,46,4,2016-04-17 05:34,2016-04-17 05:54,868
4067,2016-04-17 06:24,51,169,1,2016-04-17 06:39,2016-04-17 07:08,168
8709,2016-04-17 06:38,87,127,1,2016-04-17 06:57,2016-04-17 07:19,848
3414,2016-04-17 06:54,82,503,2,2016-04-17 07:22,2016-04-17 07:47,973
4424,2016-04-17 07:00,13,861,2,2016-04-17 07:24,2016-04-17 07:37,858
8968,2016-04-17 07:09,9,236,3,2016-04-17 07:21,2016-04-17 07:39,600
1552,2016-04-17 07:13,96,85,4,2016-04-17 07:25,2016-04-17 07:53,203
9517,2016-04-17 08:05,47,448,2,2016-04-17 08:14,2016-04-17 08:21,903
6755,2016-04-17 13:10,25,268,5,2016-04-17 13:39,2016-04-17 14:03,146
8588,2016-04-17 13:23,91,180,3,2016-04-17 13:35,2016-04-17 13:50,294
3262,2016-04-17 14:01,36,281,3,2016-04-17 14:25,2016-04-17 14:49,539
6419,2016-04-17 14:50,89,165,3,2016-04-17 15:09,2016-04-17 15:37,621
4597,2016-04-17 16:06,76,880,1,2016-04-17 16:23,2016-04-17 16:28,985
7739,2016-04-17 17:01,19,732,2,2016-04-17 17:21,2016-04-17 17:47,354
4184,2016-04-17 17:36,43,539,2,2016-04-17 17:48,2016-04-17 18:03,510
1257,2016-04-17 17:52,80,632,2,2016-04-17 18:07,2016-04-17 18:22,924
8288,2016-04-17 18:18,70,389,2,2016-04-17 18:37,2016-04-17 18:47,843
1927,2016-04-17 20:44,71,367,2,2016-04-17 20:53,2016-04-17 21:05,266
286,2016-04-17 22:06,36,961,1,2016-04-17 22:15,2016-04-17 22:21,574
1527,2016-04-17 22:06,19,462,4,2016-04-17 22:28,2016-04-17 22:34,197
2403,2016-04-17 22:46,43,855,3,2016-04-17 23:03,2016-04-17 23:22,981
2629,2016-04-17 23:57,63,122,1,2016-04-18 00:19,2016-04-18 00:45,754
7501,2016-04-18 00:41,30,232,1,2016-04-18 01:10,2016-04-18 01:37,283
800,2016-04-18 01:20,77,877,3,2016-04-18 01:35,2016-04-18 01:43,869
2347,2016-04-18 01:41,88,310,2,2016-04-18 01:47,2016-04-18 02:09,417
880,2016-04-18 02:15,28,873,4,2016-04-18 02:44,2016-04-18 03:11,285
907,2016-04-18 03:14,22,707,4,2016-04-18 03:22,2016-04-18 03:41,233
5031,2016-04-18 03:36,85,753,3,2016-04-18 04:01,2016-04-18 04:20,913
602,2016-04-18 03:56,80,885,2,2016-04-18 04:25,2016-04-18 04:42,658
8346,2016-04-18 05:33,84,541,4,2016-04-18 05:56,2016-04-18 06:24,324
6096,2016-04-18 05:42,4,980,4,2016-04-18 05:58,2016-04-18 06:20,242
2354,2016-04-18 07:37,70,358,1,2016-04-18 07:52,2016-04-18 08:14,973
4961,2016-04-18 08:39,52,220,2,2016-04-18 08:51,2016-04-18 09:20,418
85,2016-04-18 09:33,80,474,4,2016-04-18 09:46,2016-04-18 09:52,808
2401,2016-04-18 09:58,84,852,2,2016-04-18 10:25,2016-04-18 10:35,478
5886,2016-04-18 10:43,33,411,4,2016-04-18 10:51,2016-04-18 11:17,787
8639,2016-04-18 11:08,57,222,5,2016-04-18 11:26,2016-04-18 11:42,276
3653,2016-04-18 11:27,84,527,3,2016-04-18 11:35,2016-04-18 12:01,425
1758,2016-04-18 12:09,59,159,3,2016-04-18 12:20,2016-04-18 12:46,601
4701,2016-04-18 16:47,31,88,5,2016-04-18 17:05,2016-04-18 17:21,198
9111,2016-04-18 19:28,43,848,3,2016-04-18 19:53,2016-04-18 19:59,525
6167,2016-04-18 20:21,56,840,4,2016-04-18 20:28,2016-04-18 20:51,928
7135,2016-04-18 20:23,2,609,2,2016-04-18 20:37,2016-04-18 20:50,580
1336,2016-04-18 20:46,51,983,3,2016-04-18 20:57,2016-04-18 21:23,170
3304,2016-04-18 21:02,1,538,2,2016-04-18 21:23,2016-04-18 21:39,695
5011,2016-04-18 22:30,22,168,2,2016-04-18 22:36,2016-04-18 22:50,840
4445,2016-04-18 22:49,12,169,2,2016-04-18 23:08,2016-04-18 23:16,246
6943,2016-04-18 22:50,47,806,5,2016-04-18 23:06,2016-04-18 23:23,523
7942,2016-04-18 23:27,82,645,2,2016-04-18 23:56,2016-04-19 00:19,320
123,2016-04-18 23:37,32,195,3,2016-04-18 23:57,2016-04-19 00:12,223
3720,2016-04-19 01:10,24,330,4,2016-04-19 01:33,2016-04-19 01:55,716
5997,2016-04-19 01:11,89,898,3,2016-04-19 01:21,2016-04-19 01:28,542
4370,2016-04-19 02:35,87,604,2,2016-04-19 02:45,2016-04-19 02:59,805
2162,2016-04-19 03:31,77,465,2,2016-04-19 03:56,2016-04-19 04:14,550
8154,2016-04-19 04:15,20,76,5,2016-04-19 04:24,2016-04-19 04:42,827
2739,2016-04-19 05:03,15,899,4,2016-04-19 05:16,2016-04-19 05:38,911
6674,2016-04-19 05:32,82,6,1,2016-04-19 05:41,2016-04-19 05:59,702
2413,2016-04-19 05:58,74,45,3,2016-04-19 06:14,2016-04-19 06:41,272
2942,2016-04-19 09:34,74,390,4,2016-04-19 09:49,2016-04-19 09:59,232
4216,2016-04-19 10:08,14,96,4,2016-04-19 10:30,2016-04-19 10:52,100
9578,2016-04-19 11:06,53,777,2,2016-04-19 11:32,2016-04-19 11:38,195
1675,2016-04-19 11:12,38,462,4,2016-04-19 11:39,2016-04-19 12:02,284
7082,2016-04-19 12:02,20,506,5,2016-04-19 12:29,2016-04-19 12:36,268
883,2016-04-19 12:40,11,104,3,2016-04-19 12:56,2016-04-19 13:05,462
3931,2016-04-19 12:54,12,944,2,2016-04-19 13:11,2016-04-19 13:31,221
5749,2016-04-19 12:56,16,763,4,2016-04-19 13:02,2016-04-19 13:15,791
3344,2016-04-19 13:11,72,930,1,2016-04-19 13:21,2016-04-19 13:32,499
3427,2016-04-19 14:03,37,393,2,2016-04-19 14:20,2016-04-19 14:31,748
1501,2016-04-19 14:34,36,402,3,2016-04-19 14:58,2016-04-19 15:15,811
469,2016-04-19 17:05,33,358,2,2016-04-19 17:32,2016-04-19 17:54,969
394,2016-04-19 18:02,79,663,3,2016-04-19 18:17,2016-04-19 18:42,860
8093,2016-04-19 18:15,70,986,3,2016-04-19 18:42,2016-04-19 19:09,839
9257,2016-04-19 18:51,4,526,1,2016-04-19 19:12,2016-04-19 19:36,455
8322,2016-04-19 19:04,69,202,2,2016-04-19 19:12,2016-04-19 19:31,136
1518,2016-04-19 19:13,93,997,2,2016-04-19 19:35,2016-04-19 19:52,133
1883,2016-04-19 19:14,48,504,2,2016-04-19 19:33,2016-04-19 19:52,668
7856,2016-04-19 19:19,14,207,2,2016-04-19 19:44,2016-04-19 20:04,974
7611,2016-04-19 19:47,36,934,4,2016-04-19 19:58,2016-04-19 20:04,256
8192,2016-04-19 21:58,75,118,3,2016-04-19 22:07,2016-04-19 22:14,255
1996,2016-04-19 22:39,29,783,5,2016-04-19 23:08,2016-04-19 23:20,495
5593,2016-04-19 22:58,76,33,5,2016-04-19 23:04,2016-04-19 23:21,491
8469,2016-04-19 23:37,81,384,4,2016-04-19 23:50,2016-04-19 23:57,750
6317,2016-04-19 23:40,10,63,3,2016-04-19 23:48,2016-04-19 23:57,485
906,2016-04-19 23:44,78,839,5,2016-04-19 23:50,2016-04-20 00:03,289
9312,2016-04-20 00:22,60,436,5,2016-04-20 00:49,2016-04-20 01:15,997
6511,2016-04-20 01:07,31,982,4,2016-04-20 01:13,2016-04-20 01:24,395
1595,2016-04-20 02:36,48,732,1,2016-04-20 02:42,2016-04-20 03:03,457
9134,2016-04-20 02:50,25,390,5,2016-04-20 03:12,2016-04-20 03:33,231
2151,2016-04-20 03:03,24,313,4,2016-04-20 03:25,2016-04-20 03:32,456
4076,2016-04-20 03:21,33,966,1,2016-04-20 03:30,2016-04-20 03:46,920
8218,2016-04-20 04:23,53,568,1,2016-04-20 04:49,2016-04-20 05:05,137
7202,2016-04-20 04:38,10,308,4,2016-04-20 04:55,2016-04-20 05:06,397
2645,2016-04-20 05:25,60,336,4,2016-04-20 05:36,2016-04-20 06:04,928
1032,2016-04-20 06:04,4,259,3,2016-04-20 06:24,2016-04-20 06:38,777
2254,2016-04-20 06:23,32,462,2,2016-04-20 06:37,2016-04-20 06:50,338
4994,2016-04-20 06:41,58,128,3,2016-04-20 07:05,2016-04-20 07:31,767
5528,2016-04-20 07:16,3,272,2,2016-04-20 07:25,2016-04-20 07:32,622
6595,2016-04-20 08:11,40,831,3,2016-04-20 08:31,2016-04-20 08:40,704
6251,2016-04-20 08:37,38,894,4,2016-04-20 09:04,2016-04-20 09:13,228
101,2016-04-20 09:04,66,514,3,2016-04-20 09:21,2016-04-20 09:27,928
7544,2016-04-20 10:09,69,601,4,2016-04-20 10:19,2016-04-20 10:36,736
1642,2016-04-20 10:26,24,599,2,2016-04-20 10:42,2016-04-20 11:01,127
3842,2016-04-20 10:39,27,629,2,2016-04-20 10:57,2016-04-20 11:03,931
8389,2016-04-20 10:50,88,322,2,2016-04-20 11:16,2016-04-20 11:30,891
5871,2016-04-20 11:15,25,559,5,2016-04-20 11:37,2016-04-20 12:05,898
6920,2016-04-20 11:16,58,99,5,2016-04-20 11:45,2016-04-20 12:14,948
8406,2016-04-20 13:52,42,286,3,2016-04-20 14:17,2016-04-20 14:32,497
858,2016-04-20 14:49,51,133,3,2016-04-20 15:03,2016-04-20 15:12,335
9321,2016-04-20 15:25,75,6,2,2016-04-20 15:55,2016-04-20 16:16,987
1971,2016-04-20 16:00,99,824,5,2016-04-20 16:13,2016-04-20 16:28,583
3166,2016-04-20 16:38,4,762,3,2016-04-20 16:50,2016-04-20 17:13,241
136,2016-04-20 17:22,41,86,2,2016-04-20 17:27,2016-04-20 17:36,749
9178,2016-04-20 17:56,76,784,5,2016-04-20 18:05,2016-04-20 18:21,532
6090,2016-04-20 19:23,86,11,3,2016-04-20 19:46,2016-04-20 20:13,648
2795,2016-04-20 19:28,99,243,2,2016-04-20 19:57,2016-04-20 20:07,556
9464,2016-04-20 19:36,43,795,2,2016-04-20 19:48,2016-04-20 20:05,645
2198,2016-04-20 23:43,9,367,2,2016-04-21 00:12,2016-04-21 00:38,247
1430,2016-04-20 23:53,54,591,4,2016-04-21 00:02,2016-04-21 00:16,372
9285,2016-04-21 02:42,29,641,4,2016-04-21 02:57,2016-04-21 03:06,751
801,2016-04-21 02:50,49,67,1,2016-04-21 03:04,2016-04-21 03:28,765
6071,2016-04-21 03:35,88,693,2,2016-04-21 03:57,2016-04-21 04:03,858
9412,2016-04-21 06:09,1,898,2,2016-04-21 06:26,2016-04-21 06:56,859
152,2016-04-21 06:24,54,308,1,2016-04-21 06:39,2016-04-21 06:46,169
9208,2016-04-21 06:40,28,340,2,2016-04-21 07:04,2016-04-21 07:11,394
3483,2016-04-21 07:14,18,240,2,2016-04-21 07:20,2016-04-21 07:28,249
8182,2016-04-21 07:41,74,834,4,2016-04-21 08:00,2016-04-21 08:19,343
1028,2016-04-21 08:15,97,961,1,2016-04-21 08:37,2016-04-21 08:50,747
103,2016-04-21 09:02,24,142,1,2016-04-21 09:29,2016-04-21 09:57,345
2472,2016-04-21 09:28,41,579,2,2016-04-21 09:45,2016-04-21 10:08,518
7479,2016-04-21 09:35,73,906,2,2016-04-21 09:58,2016-04-21 10:09,453
2809,2016-04-21 09:44,69,594,3,2016-04-21 10:07,2016-04-21 10:35,888
397,2016-04-21 09:56,95,17,5,2016-04-21 10:21,2016-04-21 10:34,533
7652,2016-04-21 09:59,85,864,3,2016-04-21 10:10,2016-04-21 10:18,434
2935,2016-04-21 10:50,6,539,5,2016-04-21 11:16,2016-04-21 11:25,887
8966,2016-04-21 10:56,78,824,3,2016-04-21 11:09,2016-04-21 11:35,518
765,2016-04-21 11:13,5,646,4,2016-04-21 11:42,2016-04-21 12:09,973
1174,2016-04-21 11:26,95,50,5,2016-04-21 11:33,2016-04-21 11:43,433
3512,2016-04-21 11:29,8,348,4,2016-04-21 11:54,2016-04-21 12:18,406
3737,2016-04-21 12:01,14,612,3,2016-04-21 12:10,2016-04-21 12:32,899
7346,2016-04-21 13:16,11,101,4,2016-04-21 13:36,2016-04-21 13:42,539
1158,2016-04-21 13:26,43,641,2,2016-04-21 13:47,2016-04-21 13:57,238
5720,2016-04-21 14:22,4,154,2,2016-04-21 14:40,2016-04-21 15:04,842
6501,2016-04-21 15:56,66,809,4,2016-04-21 16:20,2016-04-21 16:30,799
3564,2016-04-21 16:41,19,80,3,2016-04-21 16:47,2016-04-21 16:55,332
4003,2016-04-21 16:56,61,848,4,2016-04-21 17:22,2016-04-21 17:30,314
8549,2016-04-21 17:55,5,668,4,2016-04-21 18:13,2016-04-21 18:29,879
9973,2016-04-21 18:13,30,995,5,2016-04-21 18:43,2016-04-21 18:54,420
5688,2016-04-21 20:30,73,24,5,2016-04-21 20:38,2016-04-21 20:51,805
5380,2016-04-21 21:42,82,990,1,2016-04-21 22:11,2016-04-21 22:30,350
6567,2016-04-21 22:16,60,95,2,2016-04-21 22:38,2016-04-21 23:00,511
7280,2016-04-21 23:50,61,911,4,2016-04-22 00:17,2016-04-22 00:47,832
7182,2016-04-21 23:51,57,348,2,2016-04-22 00:10,2016-04-22 00:36,659
1121,2016-04-22 00:50,78,922,4,2016-04-22 00:58,2016-04-22 01:22,851
3129,2016-04-22 01:37,31,551,4,2016-04-22 01:43,2016-04-22 02:05,938
1810,2016-04-22 02:46,27,182,4,2016-04-22 03:05,2016-04-22 03:19,703
6498,2016-04-22 03:25,58,283,2,2016-04-22 03:45,2016-04-22 04:02,854
8015,2016-04-22 03:46,41,733,2,2016-04-22 04:06,2016-04-22 04:35,398
6944,2016-04-22 04:01,59,809,4,2016-04-22 04:16,2016-04-22 04:23,351
6574,2016-04-22 04:43,66,629,5,2016-04-22 05:04,2016-04-22 05:22,602
9972,2016-04-22 04:47,84,517,2,2016-04-22 04:53,2016-04-22 05:22,788
7550,2016-04-22 04:48,77,839,5,2016-04-22 05:17,2016-04-22 05:37,404
3645,2016-04-22 06:09,72,405,3,2016-04-22 06:29,2016-04-22 06:39,496
446,2016-04-22 06:25,20,893,4,2016-04-22 06:51,2016-04-22 07:08,453
9230,2016-04-22 07:43,23,839,2,2016-04-22 08:09,2016-04-22 08:21,765
510,2016-04-22 10:53,3,777,1,2016-04-22 11:16,2016-04-22 11:42,402
3979,2016-04-22 11:11,58,816,4,2016-04-22 11:31,2016-04-22 11:52,905
2926,2016-04-22 14:15,75,814,2,2016-04-22 14:34,2016-04-22 14:49,184
8124,2016-04-22 14:43,95,599,1,2016-04-22 15:11,2016-04-22 15:23,695
5664,2016-04-22 14:55,4,276,4,2016-04-22 15:21,2016-04-22 15:31,783
6997,2016-04-22 15:10,45,886,3,2016-04-22 15:20,2016-04-22 15:43,585
6970,2016-04-22 15:11,83,295,1,2016-04-22 15:21,2016-04-22 15:32,450
4002,2016-04-22 15:54,26,873,4,2016-04-22 16:08,2016-04-22 16:33,516
1823,2016-04-22 16:38,74,935,4,2016-04-22 17:06,2016-04-22 17:29,846
4481,2016-04-22 16:46,98,980,4,2016-04-22 17:12,2016-04-22 17:38,332
9193,2016-04-22 17:34,78,188,4,2016-04-22 17:42,2016-04-22 17:49,747
4183,2016-04-22 19:06,90,994,2,2016-04-22 19:17,2016-04-22 19:28,720
9501,2016-04-22 19:09,48,955,4,2016-04-22 19:21,2016-04-22 19:46,273
9605,2016-04-22 20:13,66,955,4,2016-04-22 20:22,2016-04-22 20:40,968
7150,2016-04-22 20:39,38,984,1,2016-04-22 20:49,2016-04-22 21:16,181
6852,2016-04-22 22:41,18,222,3,2016-04-22 22:50,2016-04-22 23:13,230
3761,2016-04-23 03:11,19,322,3,2016-04-23 03:18,2016-04-23 03:26,124
6960,2016-04-23 03:31,13,966,4,2016-04-23 03:54,2016-04-23 04:16,242
1407,2016-04-23 03:46,18,146,2,2016-04-23 04:00,2016-04-23 04:05,813
3492,2016-04-23 04:24,18,363,2,2016-04-23 04:43,2016-04-23 04:53,673
5289,2016-04-23 04:34,15,50,2,2016-04-23 04:50,2016-04-23 05:00,467
56,2016-04-23 05:26,21,175,1,2016-04-23 05:45,2016-04-23 06:00,519
6294,2016-04-23 06:54,46,742,5,2016-04-23 07:22,2016-04-23 07:34,828
5633,2016-04-23 08:11,85,648,5,2016-04-23 08:38,2016-04-23 08:48,268
9037,2016-04-23 08:45,59,865,2,2016-04-23 09:12,2016-04-23 09:39,108
8244,2016-04-23 09:58,28,994,4,2016-04-23 10:27,2016-04-23 10:49,302
5294,2016-04-23 11:35,46,911,5,2016-04-23 11:47,2016-04-23 11:57,145
2411,2016-04-23 11:53,31,118,4,2016-04-23 12:20,2016-04-23 12:49,866
1777,2016-04-23 12:01,20,204,3,2016-04-23 12:30,2016-04-23 12:47,294
3002,2016-04-23 13:09,48,834,4,2016-04-23 13:22,2016-04-23 13:39,324
8739,2016-04-23 15:55,17,166,4,2016-04-23 16:09,2016-04-23 16:15,400
8712,2016-04-23 16:15,18,569,3,2016-04-23 16:32,2016-04-23 16:53,244
8606,2016-04-23 16:37,45,715,4,2016-04-23 17:05,2016-04-23 17:13,542
2259,2016-04-23 16:38,66,229,1,2016-04-23 16:47,2016-04-23 16:52,830
4140,2016-04-23 17:54,29,754,5,2016-04-23 18:18,2016-04-23 18:46,341
1653,2016-04-23 19:23,34,693,3,2016-04-23 19:52,2016-04-23 20:09,484
7354,2016-04-23 19:24,95,425,3,2016-04-23 19:39,2016-04-23 19:53,376
6378,2016-04-23 19:38,98,221,4,2016-04-23 19:52,2016-04-23 20:08,765
9744,2016-04-23 20:29,49,92,1,2016-04-23 20:48,2016-04-23 21:04,556
3291,2016-04-23 21:27,36,37,4,2016-04-23 21:48,2016-04-23 22:12,220
4091,2016-04-23 21:40,46,374,4,2016-04-23 22:00,2016-04-23 22:07,424
7510,2016-04-24 01:07,7,593,2,2016-04-24 01:16,2016-04-24 01:42,902
2284,2016-04-24 01:43,83,1000,5,2016-04-24 01:49,2016-04-24 01:56,324
8672,2016-04-24 02:15,17,199,1,2016-04-24 02:26,2016-04-24 02:54,440
2144,2016-04-24 02:48,91,625,2,2016-04-24 03:03,2016-04-24 03:30,811
5387,2016-04-24 02:58,55,996,5,2016-04-24 03:18,2016-04-24 03:42,601
8542,2016-04-24 03:15,64,12,4,2016-04-24 03:34,2016-04-24 03:43,557
9601,2016-04-24 03:42,25,742,3,2016-04-24 04:06,2016-04-24 04:27,273
5444,2016-04-24 04:25,76,89,2,2016-04-24 04:32,2016-04-24 04:56,997
8598,2016-04-24 04:36,95,851,1,2016-04-24 04:59,2016-04-24 05:07,779
1525,2016-04-24 07:11,24,58,3,2016-04-24 07:35,2016-04-24 08:04,746
7514,2016-04-24 07:46,98,317,2,2016-04-24 07:54,2016-04-24 08:21,610
7455,2016-04-24 08:20,62,477,4,2016-04-24 08:48,2016-04-24 09:14,154
2728,2016-04-24 08:28,5,402,5,2016-04-24 08:45,2016-04-24 08:55,824
6135,2016-04-24 08:49,58,871,2,2016-04-24 09:15,2016-04-24 09:37,596
279,2016-04-24 08:54,78,365,1,2016-04-24 09:20,2016-04-24 09:31,407
6561,2016-04-24 09:33,2,98,4,2016-04-24 09:46,2016-04-24 10:15,757
5186,2016-04-24 10:40,82,418,3,2016-04-24 10:49,2016-04-24 11:10,426
5264,2016-04-24 10:51,44,220,3,2016-04-24 11:20,2016-04-24 11:40,291
3583,2016-04-24 11:36,50,496,2,2016-04-24 12:04,2016-04-24 12:26,133
6162,2016-04-24 11:46,65,608,1,2016-04-24 12:05,2016-04-24 12:34,306
4179,2016-04-24 13:39,62,626,4,2016-04-24 13:48,2016-04-24 14:17,868
4104,2016-04-24 14:03,5,902,5,2016-04-24 14:30,2016-04-24 14:51,257
1482,2016-04-24 15:20,70,709,4,2016-04-24 15:32,2016-04-24 15:57,514
4020,2016-04-24 16:49,93,899,4,2016-04-24 17:04,2016-04-24 17:31,119
4266,2016-04-24 17:12,85,231,3,2016-04-24 17:22,2016-04-24 17:49,793
7295,2016-04-24 17:17,3,887,3,2016-04-24 17:42,2016-04-24 17:49,781
1393,2016-04-24 17:27,34,325,3,2016-04-24 17:55,2016-04-24 18:02,446
8361,2016-04-24 17:35,64,703,1,2016-04-24 17:46,2016-04-24 17:52,275
6841,2016-04-24 17:37,48,617,4,2016-04-24 17:55,2016-04-24 18:16,293
919,2016-04-24 18:12,31,985,4,2016-04-24 18:41,2016-04-24 19:05,908
8306,2016-04-24 18:52,85,668,2,2016-04-24 19:09,2016-04-24 19:23,389
2207,2016-04-24 19:04,94,5,3,2016-04-24 19:33,2016-04-24 19:52,189
3156,2016-04-24 19:40,56,436,4,2016-04-24 19:56,2016-04-24 20:19,305
892,2016-04-24 20:21,57,143,4,2016-04-24 20:36,2016-04-24 20:53,114
4225,2016-04-24 20:40,77,678,1,2016-04-24 20:53,2016-04-24 21:09,654
3239,2016-04-24 21:08,69,127,4,2016-04-24 21:36,2016-04-24 22:01,781
71,2016-04-24 21:16,79,411,4,2016-04-24 21:28,2016-04-24 21:43,780
876,2016-04-24 21:25,35,177,1,2016-04-24 21:34,2016-04-24 21:52,413
400,2016-04-24 21:38,36,986,3,2016-04-24 21:58,2016-04-24 22:16,948
6377,2016-04-24 21:49,16,77,5,2016-04-24 21:56,2016-04-24 22:07,574
6688,2016-04-24 21:49,84,310,4,2016-04-24 22:05,2016-04-24 22:19,469
7977,2016-04-24 21:49,74,806,3,2016-04-24 22:05,2016-04-24 22:22,531
8638,2016-04-25 01:21,98,363,1,2016-04-25 01:28,2016-04-25 01:52,709
7653,2016-04-25 02:08,95,531,3,2016-04-25 02:33,2016-04-25 03:02,172
9309,2016-04-25 03:02,27,623,5,2016-04-25 03:30,2016-04-25 03:58,353
8460,2016-04-25 04:23,55,467,3,2016-04-25 04:52,2016-04-25 05:18,590
669,2016-04-25 04:36,48,111,3,2016-04-25 04:45,2016-04-25 05:03,357
3664,2016-04-25 05:10,10,623,4,2016-04-25 05:29,2016-04-25 05:52,443
4160,2016-04-25 05:45,66,11,3,2016-04-25 06:01,2016-04-25 06:25,353
2582,2016-04-25 06:25,68,7,3,2016-04-25 06:31,2016-04-25 06:43,840
4244,2016-04-25 06:45,20,397,2,2016-04-25 07:08,2016-04-25 07:18,679
8153,2016-04-25 07:03,78,185,2,2016-04-25 07:26,2016-04-25 07:46,559
6145,2016-04-25 07:11,38,646,3,2016-04-25 07:36,2016-04-25 07:50,838
7832,2016-04-25 07:11,23,33,3,2016-04-25 07:28,2016-04-25 07:42,865
3957,2016-04-25 08:03,58,807,3,2016-04-25 08:14,2016-04-25 08:32,234
9672,2016-04-25 08:29,28,637,5,2016-04-25 08:51,2016-04-25 09:10,491
5351,2016-04-25 09:22,28,864,4,2016-04-25 09:39,2016-04-25 09:49,192
4315,2016-04-25 09:31,24,328,5,2016-04-25 09:57,2016-04-25 10:08,388
9726,2016-04-25 13:12,87,246,2,2016-04-25 13:37,2016-04-25 13:57,281
3764,2016-04-25 14:24,85,266,1,2016-04-25 14:42,2016-04-25 14:59,959
530,2016-04-25 14:30,43,411,3,2016-04-25 14:58,2016-04-25 15:23,127
4209,2016-04-25 15:51,50,116,1,2016-04-25 15:58,2016-04-25 16:14,402
7201,2016-04-25 18:53,32,175,4,2016-04-25 19:10,2016-04-25 19:24,355
5659,2016-04-25 19:52,3,612,1,2016-04-25 20:08,2016-04-25 20:33,756
3577,2016-04-25 20:16,70,594,3,2016-04-25 20:40,2016-04-25 20:52,683
3752,2016-04-25 22:36,10,31,2,2016-04-25 22:46,2016-04-25 23:06,746
6975,2016-04-25 22:36,45,968,1,2016-04-25 23:05,2016-04-25 23:30,120
5679,2016-04-25 22:57,92,974,1,2016-04-25 23:05,2016-04-25 23:27,842
8233,2016-04-25 23:15,47,629,2,2016-04-25 23:42,2016-04-25 23:56,279
7421,2016-04-25 23:46,9,95,2,2016-04-26 00:04,2016-04-26 00:31,974
5236,2016-04-26 00:02,2,813,3,2016-04-26 00:22,2016-04-26 00:41,590
1654,2016-04-26 00:03,71,150,4,2016-04-26 00:31,2016-04-26 00:45,269
6666,2016-04-26 00:14,87,926,3,2016-04-26 00:37,2016-04-26 00:53,460
8652,2016-04-26 01:14,48,709,3,2016-04-26 01:28,2016-04-26 01:52,925
2831,2016-04-26 02:16,20,155,4,2016-04-26 02:22,2016-04-26 02:49,642
4269,2016-04-26 03:39,60,985,1,2016-04-26 04:07,2016-04-26 04:32,269
4403,2016-04-26 04:51,21,780,2,2016-04-26 05:01,2016-04-26 05:11,218
2148,2016-04-26 05:02,6,369,3,2016-04-26 05:22,2016-04-26 05:31,479
9792,2016-04-26 05:04,80,230,4,2016-04-26 05:16,2016-04-26 05:27,651
9492,2016-04-26 07:42,39,153,4,2016-04-26 07:51,2016-04-26 08:12,961
2159,2016-04-26 08:54,50,96,2,2016-04-26 09:24,2016-04-26 09:51,709
8016,2016-04-26 09:26,94,463,2,2016-04-26 09:44,2016-04-26 10:00,721
820,2016-04-26 09:46,41,416,1,2016-04-26 10:03,2016-04-26 10:17,858
3519,2016-04-26 09:55,78,238,1,2016-04-26 10:11,2016-04-26 10:18,951
9560,2016-04-26 10:55,88,635,4,2016-04-26 11:13,2016-04-26 11:39,462
7695,2016-04-26 11:28,83,981,2,2016-04-26 11:33,2016-04-26 11:45,508
2547,2016-04-26 12:14,14,127,3,2016-04-26 12:23,2016-04-26 12:33,637
5119,2016-04-26 13:37,35,213,1,2016-04-26 13:53,2016-04-26 14:19,377
6588,2016-04-26 14:28,75,6,4,2016-04-26 14:56,2016-04-26 15:23,736
2349,2016-04-26 16:01,21,228,3,2016-04-26 16:09,2016-04-26 16:31,928
4528,2016-04-26 17:07,74,780,1,2016-04-26 17:14,2016-04-26 17:39,766
4622,2016-04-26 19:13,6,842,4,2016-04-26 19:35,2016-04-26 20:02,774
5245,2016-04-26 20:09,47,124,2,2016-04-26 20:17,2016-04-26 20:24,829
